EOS,Ratio,Diversity,SM,SOC,Soil_N,Precipitation,BD,VPD,SRAD,Temperature,grassType,biomass,climate,soil,pc1_clim,pc2_clim,pc1_soil,pc2_soil
-1.140214717,-0.226062635,2.357851645,-0.294476107,0.6179 ,0.597 ,-0.526345953,-0.338 ,1.2575698,0.606614411,0.965510281,Temperate steppe,-0.226062635,2.303348539,0.582429785,-1.72753796,0.281603886,0.78631651,0.545200001
-0.74843981,0.541191875,2.357851645,2.447059048,0.1236 ,0.176 ,-0.963393214,0.483 ,-1.641914919,-1.027959323,-1.971530016,Mountain meadows,0.541191875,-5.604797472,3.229734777,2.078428712,-2.008800596,0.594209102,-2.334283133
-0.104272347,-0.564387168,2.357851645,4.509416996,1.4105 ,0.527 ,0.422366394,-0.141 ,-0.720972027,0.025034096,-0.951867202,Mountain meadows,-0.564387168,-1.225438738,9.305841821,1.049917947,-0.360368172,6.318183888,-2.798332767
0.142871033,0.205971211,2.357851645,0.15239767,1.4760 ,0.273 ,-0.382440147,-0.311 ,-0.313974685,-0.306748494,-0.499336731,Temperate meadow steppe,0.205971211,-1.502500058,1.590145452,0.43623269,-0.586760511,2.294858492,0.499867723
-1.355032444,0.835055007,2.704526255,-0.650911144,1.3281 ,0.306 ,-0.014680867,1.684 ,-1.713213724,-0.63084502,-1.909821315,Mountain meadows,0.835055007,-4.268560926,3.298599789,2.263536168,-1.323733032,5.00096222,2.140778521
-1.33267581,-0.069341172,2.704526255,-0.313982503,1.3333 ,0.972 ,0.315769501,0.136 ,-1.03587508,0.438801586,-1.300080582,Temperate steppe,-0.069341172,-1.581384575,4.255319928,1.155080938,-0.781405764,3.749388244,1.495293626
-0.984070427,-0.143885735,2.704526255,2.450605666,1.1353 ,0.478 ,0.443685773,-0.124 ,-1.85284055,-0.302905456,-1.823135283,Mountain meadows,-0.143885735,-3.535195515,5.939110286,2.316119599,-1.008016003,3.890967676,-1.361859365
-0.154325604,0.255690159,2.704526255,-0.654457761,1.2270 ,0.563 ,0.534293132,-0.399 ,-1.959788756,-0.574480407,-1.91129057,Mountain meadows,0.255690159,-3.911266602,2.336856718,2.595666586,-0.958791339,4.143630506,1.878379713
0.909435209,-0.602421452,2.704526255,-0.150838108,1.4786 ,0.595 ,0.166533851,1.498 ,-0.153552375,0.559216898,-0.53900661,Temperate steppe,-0.602421452,0.033191765,1.425030438,0.142723057,-0.308760851,2.492974815,0.872953941
1.772475779,0.644559666,2.704526255,-0.289156182,1.2786 ,0.519 ,0.385057482,-0.608 ,-1.65082727,0.194127934,-1.352973754,Temperate steppe,0.644559666,-2.424615608,4.900379325,1.687932344,-0.839905454,4.625244868,1.724178873
-0.475400475,-0.354332617,3.051200865,0.93442678,0.4783 ,0.589 ,-0.147926983,0.085 ,0.131642845,0.664260037,0.219128855,Temperate steppe,-0.354332617,0.867104753,0.916259494,-0.581322283,-0.088120175,1.438436258,-0.58765239
